checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target_label
no checking,-0.9046043153555399,critical/other existing credit,new car,-0.7231559243510222,<100,>=7,0.024146916773074168,male single,none,1.0469866784197936,real estate,-0.3118794015104515,none,own,1.0270789116578085,unskilled resident,2.3348689263480744,nan,0,1
no checking,1.2525737273156552,existing paid,furniture/equipment,2.730185844656628,<100,unemployed,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,car,-0.8395941248783899,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
no checking,-1.2364778603818776,existing paid,retraining,-0.7206748207501751,no known savings,unemployed,0.9184771676276685,male single,none,1.0469866784197936,life insurance,0.03993041406817406,none,own,-0.7049259983890862,high qualif/self emp/mgmt,2.3348689263480744,1.0,1,1
<0,-0.4897623840726178,delayed previously,furniture/equipment,0.13176148782658753,<100,>=7,-1.7645135849361147,female div/dep/mar,none,1.0469866784197936,life insurance,-0.7516416709837335,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,-0.4067939978160333,critical/other existing credit,new car,-0.7430047531577991,<100,unemployed,-0.8701833340815202,male single,none,0.1405047057619635,car,2.8544089386971785,none,for free,2.7590838217047033,unemp/unskilled non res,-0.4282895663715403,1.0,1,1
0<=X<200,0.2569530922366421,critical/other existing credit,radio/tv,-0.5416809181176324,<100,>=7,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,1.0953598608040507,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
<0,-0.738667542842371,existing paid,radio/tv,-0.9110109112723046,<100,1<=X<4,0.9184771676276685,male mar/wid,none,-0.7659772668958666,real estate,0.3917402296467996,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,0.2569530922366421,existing paid,radio/tv,0.6425143862295459,no known savings,>=7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,car,0.5676451374361124,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,-0.9046043153555399,existing paid,radio/tv,-0.3389393095912672,<100,>=7,0.024146916773074168,male single,none,1.0469866784197936,real estate,1.4471696763826765,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,-1.0705410878687087,existing paid,furniture/equipment,-0.7210292641217246,<100,1<=X<4,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,real estate,-1.0154990326677027,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,0.2569530922366421,existing paid,new car,-0.6792049462788731,<100,<1,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,car,-0.9275465787730462,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,1.0,1,0
no checking,0.2569530922366421,existing paid,radio/tv,-0.609379602083604,<100,4<=X<7,0.024146916773074168,male single,none,-1.6724592395536968,car,-0.3118794015104515,bank,own,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
no checking,-0.9875727016121243,critical/other existing credit,new car,-0.4030935598417429,<100,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,car,1.0953598608040507,none,own,2.7590838217047033,skilled,-0.4282895663715403,1.0,1,1
<0,0.2569530922366421,existing paid,new car,-0.6483683729540588,<100,4<=X<7,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,car,-1.103451486562359,none,rent,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-0.738667542842371,existing paid,new car,-0.7004715485718485,<100,<1,0.024146916773074168,female div/dep/mar,none,-1.6724592395536968,car,-0.9275465787730462,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,0.008047933466888799,delayed previously,used car,-0.09862670368064559,<100,1<=X<4,0.024146916773074168,male single,none,-0.7659772668958666,real estate,-0.6636892170890771,stores,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
no checking,1.2525737273156552,existing paid,radio/tv,-0.31093828323884964,no known savings,1<=X<4,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,car,-0.9275465787730462,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,-0.2408572253028645,critical/other existing credit,radio/tv,-0.9365308340238749,500<=X<1000,>=7,0.9184771676276685,male single,none,0.1405047057619635,life insurance,-0.3118794015104515,bank,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
no checking,-0.738667542842371,critical/other existing credit,education,-0.185465329710295,<100,>=7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,no known property,1.8869319458559584,bank,for free,2.7590838217047033,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,-0.738667542842371,existing paid,used car,-0.4406645572259994,no known savings,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.4877843092997643,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,2.2481943623946683,existing paid,radio/tv,2.725578080826483,>=1000,4<=X<7,-1.7645135849361147,male single,co applicant,-0.7659772668958666,no known property,-0.7516416709837335,bank,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
>=200,-0.738667542842371,delayed previously,new car,-0.3630414588566393,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,-0.7659772668958666,car,0.03993041406817406,stores,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,0.2569530922366421,existing paid,furniture/equipment,0.38270739488369687,no known savings,1<=X<4,-1.7645135849361147,female div/dep/mar,none,1.0469866784197936,life insurance,1.0953598608040507,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,1.0,1,1
<0,-0.07492045278969563,existing paid,furniture/equipment,-0.3754469768608749,no known savings,4<=X<7,0.9184771676276685,male single,none,1.0469866784197936,car,0.3037877757521432,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,-0.9875727016121243,existing paid,radio/tv,-0.6753060691918276,<100,<1,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,life insurance,-1.1914039404570154,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
>=200,-1.2364778603818776,existing paid,new car,-0.9081753642999079,>=1000,<1,-0.8701833340815202,male mar/wid,none,-0.7659772668958666,real estate,-0.7516416709837335,none,own,-0.7049259983890862,unemp/unskilled non res,-0.4282895663715403,nan,0,1
<0,-0.2408572253028645,existing paid,radio/tv,-0.23792294869963423,<100,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,no known property,2.5905515770132093,none,for free,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
<0,1.2525737273156552,existing paid,furniture/equipment,0.6761865065267569,<100,4<=X<7,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,-0.5757367631944207,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,0.008047933466888799,delayed previously,business,-0.24501181613062603,500<=X<1000,<1,0.9184771676276685,male single,none,-0.7659772668958666,real estate,0.479692683541456,bank,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,0
<0,-0.2408572253028645,existing paid,furniture/equipment,-0.21701078977820845,>=1000,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.6636892170890771,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,1.2525737273156552,existing paid,new car,-0.83728668998999,500<=X<1000,>=7,0.9184771676276685,male single,none,1.0469866784197936,life insurance,0.03993041406817406,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,-0.738667542842371,critical/other existing credit,new car,-0.40770132367188755,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,-0.4877843092997643,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
>=200,-0.738667542842371,critical/other existing credit,new car,-0.6348995248351744,500<=X<1000,unemployed,-0.8701833340815202,male single,none,1.0469866784197936,no known property,2.678504030907866,bank,for free,2.7590838217047033,unemp/unskilled non res,-0.4282895663715403,nan,1,1
no checking,0.5058582510063954,critical/other existing credit,furniture/equipment,0.444734984904875,>=1000,<1,0.9184771676276685,male single,none,-0.7659772668958666,real estate,-0.3118794015104515,stores,own,1.0270789116578085,unskilled resident,2.3348689263480744,1.0,1,1
no checking,-0.738667542842371,critical/other existing credit,business,-0.7394603194423033,<100,1<=X<4,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,real estate,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,-0.9875727016121243,critical/other existing credit,new car,-0.16738871776126593,<100,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,real estate,0.03993041406817406,none,rent,1.0270789116578085,skilled,2.3348689263480744,nan,1,1
no checking,0.2569530922366421,existing paid,new car,-0.6189495731154429,>=1000,4<=X<7,0.9184771676276685,female div/dep/mar,none,0.1405047057619635,car,-0.13597449372113873,none,own,-0.7049259983890862,skilled,2.3348689263480744,1.0,1,1
<0,0.008047933466888799,critical/other existing credit,new car,-0.9570885495737512,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,real estate,2.5905515770132093,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,-1.2364778603818776,existing paid,new car,0.08745606638288886,<100,1<=X<4,-0.8701833340815202,male single,guarantor,0.1405047057619635,life insurance,-0.8395941248783899,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,-0.2408572253028645,critical/other existing credit,used car,0.20513126573735255,<100,4<=X<7,0.024146916773074168,male single,none,-1.6724592395536968,car,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-1.2364778603818776,existing paid,new car,3.9994475581757074,no known savings,unemployed,-1.7645135849361147,male single,none,-0.7659772668958666,life insurance,-1.103451486562359,none,own,-0.7049259983890862,unemp/unskilled non res,-0.4282895663715403,1.0,1,0
<0,2.2481943623946683,existing paid,used car,2.4902276821175557,<100,4<=X<7,0.9184771676276685,male single,none,1.0469866784197936,no known property,0.3037877757521432,stores,for free,2.7590838217047033,skilled,2.3348689263480744,1.0,1,0
0<=X<200,-0.738667542842371,existing paid,repairs,-0.9329864003083791,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.4877843092997643,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
<0,-1.2364778603818776,critical/other existing credit,radio/tv,-0.7451314133870967,no known savings,>=7,0.9184771676276685,male single,none,1.0469866784197936,real estate,2.7664564848025224,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,0.2569530922366421,existing paid,new car,-0.19609863085678267,<100,1<=X<4,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,life insurance,-1.3673088482463283,none,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,1.0,1,0
0<=X<200,0.2569530922366421,delayed previously,business,1.309931254857423,100<=X<500,4<=X<7,0.9184771676276685,male single,none,1.0469866784197936,car,0.03993041406817406,none,rent,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,0.2569530922366421,delayed previously,radio/tv,-0.7965257022617872,<100,<1,0.9184771676276685,male mar/wid,none,1.0469866784197936,real estate,1.0953598608040507,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-0.2408572253028645,delayed previously,new car,-0.131944380606307,no known savings,>=7,0.9184771676276685,male single,none,1.0469866784197936,car,0.6555975913307688,none,own,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
no checking,-0.9046043153555399,existing paid,new car,-0.6955093413701542,no known savings,1<=X<4,0.9184771676276685,male single,guarantor,1.0469866784197936,life insurance,-0.7516416709837335,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.4897623840726178,existing paid,furniture/equipment,-0.38466250452116424,no known savings,4<=X<7,-1.7645135849361147,female div/dep/mar,none,1.0469866784197936,real estate,-0.22392694761579512,bank,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
<0,-1.2364778603818776,existing paid,domestic appliance,-1.0379016382870576,<100,<1,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,real estate,-0.7516416709837335,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,-0.4897623840726178,existing paid,radio/tv,-0.7295359050389147,500<=X<1000,>=7,0.9184771676276685,male single,none,0.1405047057619635,life insurance,1.0074074069093943,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,-0.738667542842371,critical/other existing credit,repairs,-0.8064501166651756,no known savings,4<=X<7,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,real estate,-1.103451486562359,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,-0.738667542842371,existing paid,furniture/equipment,-0.7614358084783778,500<=X<1000,1<=X<4,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,car,-0.5757367631944207,none,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,0.2569530922366421,critical/other existing credit,repairs,0.7924439323950222,<100,>=7,0.024146916773074168,male single,none,1.0469866784197936,no known property,0.7435500452254252,none,for free,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,-0.8216359290989554,critical/other existing credit,new car,0.236676725805266,<100,1<=X<4,-1.7645135849361147,male single,none,-0.7659772668958666,real estate,0.3917402296467996,none,own,1.0270789116578085,unskilled resident,2.3348689263480744,nan,1,1
no checking,-0.4897623840726178,existing paid,radio/tv,-0.4580322824319293,no known savings,>=7,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.048022039826482336,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,-0.9875727016121243,critical/other existing credit,new car,-0.7256370279518692,<100,1<=X<4,0.024146916773074168,male single,none,-1.6724592395536968,real estate,-0.4877843092997643,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,1.2525737273156552,existing paid,other,4.460932827933273,<100,unemployed,-0.8701833340815202,male div/sep,co applicant,0.1405047057619635,car,0.6555975913307688,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,nan,1,1
0<=X<200,-0.738667542842371,existing paid,business,-0.861388839255362,100<=X<500,4<=X<7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,real estate,-1.103451486562359,none,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
<0,2.2481943623946683,existing paid,new car,0.23384117883286928,<100,4<=X<7,0.9184771676276685,male single,none,1.0469866784197936,no known property,0.919454953014738,none,for free,-0.7049259983890862,skilled,2.3348689263480744,nan,1,0
<0,0.2569530922366421,existing paid,radio/tv,-0.7050793124019931,100<=X<500,1<=X<4,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,car,-0.3118794015104515,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.4897623840726178,existing paid,domestic appliance,-0.8496922079942256,no known savings,<1,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,real estate,-1.0154990326677027,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,-1.2364778603818776,critical/other existing credit,furniture/equipment,-0.726700358066518,no known savings,1<=X<4,-1.7645135849361147,male mar/wid,none,-0.7659772668958666,life insurance,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
